net_name,status,bbox_area,bbox_aspect,bbox_cx,bbox_cy,bbox_dx,bbox_dy,bbox_perimeter,bbox_xmax,bbox_xmin,bbox_ymax,bbox_ymin,bterm_count,dist_drv_sink_max,dist_drv_sink_mean,dist_drv_sink_sum,driver_inst_area,driver_is_buf,driver_is_clkbuf,driver_is_ff_q,driver_is_inv,fanout,has_bterm,has_multiple_drivers,hpwl,is_bus_bit,is_clock_like,is_enable_like,is_reg2reg_candidate,is_reset_like,iterm_count,net_dbid,num_buf_drivers,num_buf_sinks,num_clkbuf_drivers,num_drivers,num_ff_sinks_d,num_inout,num_inv_drivers,num_inv_sinks,num_port_drivers,num_port_sinks,num_sinks,odb_net,sink_area_buf_sum,sink_area_ff_sum,sink_area_inv_sum,sink_area_max,sink_area_mean,sink_area_std,sink_area_sum,sink_centroid_dist_to_driver,sink_cnt,sink_dist_p50,sink_dist_p90,sink_dist_p95,sink_max_x,sink_max_y,sink_min_x,sink_min_y,sink_quadrant_q1,sink_quadrant_q2,sink_quadrant_q3,sink_quadrant_q4,sink_x_mean,sink_x_std,sink_y_mean,sink_y_std,term_count
"_00000_","OK","91.30620999999984","12.029764060969251","289.68100000000004","315.3325","33.141999999999996","2.7549999999999955","71.79399999999998","306.252","273.11","316.71","313.955","0","38.36999999999995","38.36999999999995","38.36999999999995","6.256","0","0","0","0","1","0","0","35.89699999999999","0","0","0","0","0","2","_28177ecb99570000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_28177ecb99570000_p_odb__dbNet","0.0","20.0192","0.0","20.0192","20.0192","","20.0192","38.36999999999995","1","38.36999999999995","38.36999999999995","38.36999999999995","270.94","316.88","270.94","316.88","0","1","0","0","270.94","","316.88","","2"
"_00001_","OK","10.50857499999982","0.3274492497215367","290.59749999999997","371.3375","1.8549999999999613","5.6650000000000205","15.039999999999964","291.525","289.67","374.17","368.505","0","9.579999999999984","9.579999999999984","9.579999999999984","7.5072","0","0","0","0","1","0","0","7.519999999999982","0","0","0","0","0","2","_a0177ecb99570000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_a0177ecb99570000_p_odb__dbNet","0.0","20.0192","0.0","20.0192","20.0192","","20.0192","9.579999999999984","1","9.579999999999984","9.579999999999984","9.579999999999984","287.5","374.0","287.5","374.0","0","1","0","0","287.5","","374.0","","2"
"_00002_","OK","0.8347500000000511","0.14675052404749414","332.995","320.9575","0.35000000000002274","2.384999999999991","5.470000000000027","333.17","332.82","322.15","319.765","0","4.099999999999966","4.099999999999966","4.099999999999966","7.5072","0","0","0","0","1","0","0","2.7350000000000136","0","0","0","0","0","2","_18187ecb99570000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_18187ecb99570000_p_odb__dbNet","0.0","20.0192","0.0","20.0192","20.0192","","20.0192","4.099999999999966","1","4.099999999999966","4.099999999999966","4.099999999999966","335.34","322.32","335.34","322.32","1","0","0","0","335.34","","322.32","","2"
"_00003_","OK","1.4665880000000293","0.04933969184715074","298.7355","349.684","0.26900000000000546","5.451999999999998","11.442000000000007","298.87","298.601","352.41","346.958","0","7.740000000000009","7.740000000000009","7.740000000000009","5.0048","0","0","0","0","1","0","0","5.721000000000004","0","0","0","0","0","2","_90187ecb99570000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_90187ecb99570000_p_odb__dbNet","0.0","20.0192","0.0","20.0192","20.0192","","20.0192","7.740000000000009","1","7.740000000000009","7.740000000000009","7.740000000000009","296.7","352.24","296.7","352.24","0","1","0","0","296.7","","352.24","","2"
"_00004_","OK","11.610149999999786","1.7854901953782698","321.4335","309.995","4.552999999999997","2.5499999999999545","14.205999999999904","323.71","319.157","311.27","308.72","0","5.480000000000018","5.480000000000018","5.480000000000018","5.0048","0","0","0","0","1","0","0","7.102999999999952","0","0","0","0","0","2","_08197ecb99570000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_08197ecb99570000_p_odb__dbNet","0.0","20.0192","0.0","20.0192","20.0192","","20.0192","5.480000000000018","1","5.480000000000018","5.480000000000018","5.480000000000018","321.54","311.44","321.54","311.44","1","0","0","0","321.54","","311.44","","2"
"_00005_","OK","3.220559999999884","0.40070546723078304","336.942","329.23249999999996","1.1359999999999673","2.8349999999999795","7.941999999999894","337.51","336.374","330.65","327.815","0","3.640000000000043","3.640000000000043","3.640000000000043","7.5072","0","0","0","0","1","0","0","3.970999999999947","0","0","0","0","0","2","_80197ecb99570000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_80197ecb99570000_p_odb__dbNet","0.0","20.0192","0.0","20.0192","20.0192","","20.0192","3.640000000000043","1","3.640000000000043","3.640000000000043","3.640000000000043","335.34","330.48","335.34","330.48","0","1","0","0","335.34","","330.48","","2"
"_00006_","OK","3.1359119999999434","0.5480769228477859","291.7745","397.126","1.3109999999999786","2.391999999999996","7.405999999999949","292.43","291.119","398.322","395.93","0","3.1800000000000637","3.1800000000000637","3.1800000000000637","5.0048","0","0","0","0","1","0","0","3.7029999999999745","0","0","0","0","0","2","_f8197ecb99570000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_f8197ecb99570000_p_odb__dbNet","0.0","20.0192","0.0","20.0192","20.0192","","20.0192","3.1800000000000637","1","3.1800000000000637","3.1800000000000637","3.1800000000000637","290.26","395.76","290.26","395.76","0","0","1","0","290.26","","395.76","","2"
"_00007_","OK","9.232391999999908","0.9937664038734437","335.9955","236.64600000000002","3.0289999999999964","3.0479999999999734","12.15399999999994","337.51","334.481","238.17","235.122","0","3.1799999999999784","3.1799999999999784","3.1799999999999784","5.0048","0","0","0","0","1","0","0","6.07699999999997","0","0","0","0","0","2","_701a7ecb99570000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_701a7ecb99570000_p_odb__dbNet","0.0","20.0192","0.0","20.0192","20.0192","","20.0192","3.1799999999999784","1","3.1799999999999784","3.1799999999999784","3.1799999999999784","335.34","238.0","335.34","238.0","0","1","0","0","335.34","","238.0","","2"
"_00008_","OK","16.443505000000346","0.23243371772293506","323.1925","212.2045","1.955000000000041","8.411000000000001","20.732000000000085","324.17","322.215","216.41","207.999","0","9.539999999999992","9.539999999999992","9.539999999999992","10.0096","0","0","0","0","1","0","0","10.366000000000042","0","0","0","0","0","2","_e81a7ecb99570000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_e81a7ecb99570000_p_odb__dbNet","0.0","20.0192","0.0","20.0192","20.0192","","20.0192","9.539999999999992","1","9.539999999999992","9.539999999999992","9.539999999999992","322.0","216.24","322.0","216.24","0","1","0","0","322.0","","216.24","","2"
"_00009_","OK","20.44903200000002","2.2011154848421532","333.2355","160.486","6.709000000000003","3.048000000000002","19.51400000000001","336.59","329.881","162.01","158.962","0","6.860000000000042","6.860000000000042","6.860000000000042","5.0048","0","0","0","0","1","0","0","9.757000000000005","0","0","0","0","0","2","_601b7ecb99570000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_601b7ecb99570000_p_odb__dbNet","0.0","20.0192","0.0","20.0192","20.0192","","20.0192","6.860000000000042","1","6.860000000000042","6.860000000000042","6.860000000000042","334.42","161.84","334.42","161.84","1","0","0","0","334.42","","161.84","","2"
"_00010_","OK","7.938105000000081","1.3610766039912874","282.9665","43.5025","3.2870000000000346","2.414999999999999","11.404000000000067","284.61","281.323","44.71","42.295","0","3.1799999999999855","3.1799999999999855","3.1799999999999855","10.0096","0","0","0","0","1","0","0","5.702000000000034","0","0","0","0","0","2","_d81b7ecb99570000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_d81b7ecb99570000_p_odb__dbNet","0.0","20.0192","0.0","20.0192","20.0192","","20.0192","3.1799999999999855","1","3.1799999999999855","3.1799999999999855","3.1799999999999855","282.44","44.88","282.44","44.88","0","1","0","0","282.44","","44.88","","2"
"_00011_","OK","0.6556899999999977","0.08638838472363396","333.05100000000004","135.8125","0.23799999999999955","2.7549999999999955","5.98599999999999","333.17","332.932","137.19","134.435","0","4.7900000000000205","4.7900000000000205","4.7900000000000205","6.256","0","0","0","0","1","0","0","2.992999999999995","0","0","0","0","0","2","_501c7ecb99570000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_501c7ecb99570000_p_odb__dbNet","0.0","20.0192","0.0","20.0192","20.0192","","20.0192","4.7900000000000205","1","4.7900000000000205","4.7900000000000205","4.7900000000000205","335.34","137.36","335.34","137.36","1","0","0","0","335.34","","137.36","","2"
"_00012_","OK","4.959750000000005","0.7627450977400939","294.2175","201.195","1.9449999999999932","2.5500000000000114","8.990000000000009","295.19","293.245","202.47","199.92","0","4.099999999999994","4.099999999999994","4.099999999999994","7.5072","0","0","0","0","1","0","0","4.4950000000000045","0","0","0","0","0","2","_c81c7ecb99570000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_c81c7ecb99570000_p_odb__dbNet","0.0","20.0192","0.0","20.0192","20.0192","","20.0192","4.099999999999994","1","4.099999999999994","4.099999999999994","4.099999999999994","293.02","202.64","293.02","202.64","0","1","0","0","293.02","","202.64","","2"
"_00013_","OK","7.2207120000000735","0.7772309708736225","331.9855","40.794","2.369000000000028","3.0479999999999947","10.834000000000046","333.17","330.801","42.318","39.27","0","6.859999999999985","6.859999999999985","6.859999999999985","5.0048","0","0","0","0","1","0","0","5.417000000000023","0","0","0","0","0","2","_401d7ecb99570000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_401d7ecb99570000_p_odb__dbNet","0.0","20.0192","0.0","20.0192","20.0192","","20.0192","6.859999999999985","1","6.859999999999985","6.859999999999985","6.859999999999985","335.34","39.44","335.34","39.44","0","0","0","1","335.34","","39.44","","2"
"_00014_","OK","0.0786720000000021","136.58332764235465","323.251","80.398","3.277999999999963","0.02400000000000091","6.603999999999928","324.89","321.612","80.41","80.386","0","4.829999999999984","4.829999999999984","4.829999999999984","6.256","0","0","0","0","1","0","0","3.301999999999964","0","0","0","0","0","2","_b81d7ecb99570000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_b81d7ecb99570000_p_odb__dbNet","0.0","20.0192","0.0","20.0192","20.0192","","20.0192","4.829999999999984","1","4.829999999999984","4.829999999999984","4.829999999999984","327.06","80.24","327.06","80.24","0","0","0","1","327.06","","80.24","","2"
"_00015_","OK","3.741290000000005","0.49292195989367854","268.751","124.9325","1.358000000000004","2.7549999999999955","8.225999999999999","269.43","268.072","126.31","123.555","0","3.870000000000033","3.870000000000033","3.870000000000033","6.256","0","0","0","0","1","0","0","4.1129999999999995","0","0","0","0","0","2","_301e7ecb99570000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_301e7ecb99570000_p_odb__dbNet","0.0","20.0192","0.0","20.0192","20.0192","","20.0192","3.870000000000033","1","3.870000000000033","3.870000000000033","3.870000000000033","267.26","126.48","267.26","126.48","0","1","0","0","267.26","","126.48","","2"
